layer,pair_index,left_index,right_index,dot,cosine,left_norm,right_norm,metric_variant,left_sample_index,right_sample_index,left_example_id,right_example_id,left_sequence_index,right_sequence_index,left_hidden_pos,right_hidden_pos,left_label_pos,right_label_pos,left_input_token_id,right_input_token_id,left_label_token_id,right_label_token_id,left_input_token_str,right_input_token_str,left_label_token_str,right_label_token_str,left_hidden_attention_mask,right_hidden_attention_mask,left_label_attention_mask,right_label_attention_mask,left_dataset,right_dataset,left_domain,right_domain
30,147,147,178,309.50372314453125,0.6636825203895569,22.149978637695312,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,224,38,225,39,82,25,11,35,s,:,",",D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,148,148,178,302.100341796875,0.6829112768173218,21.011390686035156,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,225,38,226,39,11,25,247,35,",",:,he,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,149,149,178,263.3249206542969,0.5785591006278992,21.617828369140625,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,226,38,227,39,247,25,3988,35,he,:,was,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,150,150,178,284.51971435546875,0.6232136487960815,21.68419075012207,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,227,38,228,39,3988,25,510,35,was,:,able,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,151,151,178,262.4551696777344,0.6122257709503174,20.361576080322266,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,228,38,229,39,510,25,83,35,able,:,t,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,152,152,178,201.36268615722656,0.49006888270378113,19.51595115661621,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,229,38,230,39,83,25,729,35,t,:,ound,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,153,153,178,201.7542266845703,0.5058335661888123,18.944486618041992,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,230,38,231,39,729,25,775,35,ound,:,ert,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,154,154,178,152.30252075195312,0.4211697578430176,17.175830841064453,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,231,38,232,39,775,25,651,35,ert,:,ake,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,155,155,178,279.4315185546875,0.6097238063812256,21.767576217651367,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,232,38,233,39,651,25,281,35,ake,:,as,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,156,156,178,246.09768676757812,0.5501235723495483,21.24785804748535,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,233,38,234,39,281,25,7483,35,as,:,eries,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,157,157,178,280.0257568359375,0.6215471625328064,21.398914337158203,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,234,38,235,39,7483,25,994,35,eries,:,of,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,158,158,178,258.15704345703125,0.572460412979126,21.419353485107422,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,235,38,236,39,994,25,36646,35,of,:,study,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,159,159,178,256.86676025390625,0.575049102306366,21.216358184814453,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,236,38,237,39,36646,25,83,35,study,:,t,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,160,160,178,202.9179229736328,0.47396567463874817,20.334869384765625,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,237,38,238,39,83,25,2443,35,t,:,ours,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,161,161,178,296.9764709472656,0.6360248923301697,22.177661895751953,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,238,38,239,39,2443,25,246,35,ours,:,in,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,162,162,178,305.5913391113281,0.6490394473075867,22.3633975982666,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,239,38,240,39,246,25,81916,35,in,:,Britain,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,163,163,178,315.814208984375,0.6655837893486023,22.53703498840332,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,240,38,241,39,81916,25,384,35,Britain,:,and,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,164,164,178,304.3222351074219,0.6435855031013489,22.459251403808594,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,241,38,242,39,384,25,36715,35,and,:,France,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,165,165,178,304.9530029296875,0.6480154395103455,22.35194969177246,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,242,38,243,39,36715,25,24788,35,France,:,within,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,166,166,178,317.107666015625,0.6654337644577026,22.63443946838379,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,243,38,244,39,24788,25,3262,35,within,:,which,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,167,167,178,296.26849365234375,0.6617637872695923,21.264263153076172,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,244,38,245,39,3262,25,247,35,which,:,he,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,168,168,178,220.25474548339844,0.5017375349998474,20.85050392150879,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,245,38,246,39,247,25,43154,35,he,:,became,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,169,169,178,228.55331420898438,0.5250766277313232,20.674388885498047,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,246,38,247,39,43154,25,62488,35,became,:,familiar,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,170,170,178,266.21356201171875,0.6145325303077698,20.57563018798828,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,247,38,248,39,62488,25,1614,35,familiar,:,ized,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,171,171,178,279.9654846191406,0.6385032534599304,20.826162338256836,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,248,38,249,39,1614,25,2296,35,ized,:,with,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,172,172,178,306.4398193359375,0.6458780169487,22.535259246826172,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,249,38,250,39,2296,25,8102,35,with,:,their,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,173,173,178,277.47235107421875,0.6067875027656555,21.719554901123047,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,250,38,251,39,8102,25,1837,35,their,:,new,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,174,174,178,282.9421081542969,0.6163962483406067,21.802457809448242,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,251,38,252,39,1837,25,6472,35,new,:,pers,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,175,175,178,202.69271850585938,0.4864179193973541,19.792306900024414,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,252,38,253,39,6472,25,83429,35,pers,:,pectives,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,176,176,178,286.89410400390625,0.6334085464477539,21.513227462768555,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,253,38,254,39,83429,25,384,35,pectives,:,and,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
30,177,177,178,264.72540283203125,0.6013646721839905,20.908628463745117,21.05388069152832,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,254,38,255,39,384,25,64059,35,and,:,industrial,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,0,0,178,35.00760269165039,0.9999998807907104,5.916722774505615,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,77,38,78,39,25,25,33083,35,:,:,Lu,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,1,1,178,0.21146279573440552,0.004107208922505379,8.701736450195312,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,78,38,79,39,33083,25,23226,35,Lu,:,igi,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,2,2,178,-0.04174317419528961,-0.0007536947960034013,9.360709190368652,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,79,38,80,39,23226,25,35487,35,igi,:,Gi,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,3,3,178,1.3916618824005127,0.026321299374103546,8.936041831970215,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,80,38,81,39,35487,25,332,35,Gi,:,ur,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,4,4,178,-1.893226981163025,-0.04289036616683006,7.46039342880249,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,81,38,82,39,332,25,2268,35,ur,:,aw,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,5,5,178,-2.2197625637054443,-0.04279746487736702,8.766117095947266,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,82,38,83,39,2268,25,281,35,aw,:,as,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,6,6,178,0.1134832501411438,0.0032131073530763388,5.969326019287109,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,83,38,84,39,281,25,54567,35,as,:,anan,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,7,7,178,0.6754528880119324,0.012661069631576538,9.016613006591797,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,84,38,85,39,54567,25,62548,35,anan,:,Italian,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,8,8,178,0.8549395799636841,0.01854010857641697,7.793668270111084,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,85,38,86,39,62548,25,16268,35,Italian,:,engine,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,9,9,178,0.20950359106063843,0.00396124180406332,8.938793182373047,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,86,38,87,39,16268,25,250,35,engine,:,er,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,10,10,178,-0.1385297328233719,-0.003972234204411507,5.894227981567383,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,87,38,88,39,250,25,384,35,er,:,and,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,11,11,178,-2.549269676208496,-0.06841813772916794,6.297429084777832,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,88,38,89,39,384,25,88559,35,and,:,architect,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,12,12,178,0.758533239364624,0.01775250770151615,7.221603870391846,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,89,38,90,39,88559,25,271,35,architect,:,ed,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,13,13,178,1.5548484325408936,0.053657736629247665,4.897500514984131,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,90,38,91,39,271,25,1961,35,ed,:,wh,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,14,14,178,-1.8611677885055542,-0.03386998176574707,9.287297248840332,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,91,38,92,39,1961,25,314,35,wh,:,ol,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,15,15,178,-0.25562232732772827,-0.00532941659912467,8.106584548950195,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,92,38,93,39,314,25,2349,35,ol,:,ived,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,16,16,178,-0.43524453043937683,-0.008811772800981998,8.348122596740723,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,93,38,94,39,2349,25,3163,35,ived,:,from,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,17,17,178,1.2313766479492188,0.026512304320931435,7.849865436553955,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,94,38,95,39,3163,25,16,35,from,:,1,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,18,18,178,-2.9297358989715576,-0.08608617633581161,5.7519330978393555,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,95,38,96,39,16,25,22,35,1,:,7,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,19,19,178,0.8081412315368652,0.017983676865696907,7.594996452331543,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,96,38,97,39,22,25,24,35,7,:,9,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,20,20,178,-2.901690721511841,-0.06514853239059448,7.527751922607422,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,97,38,98,39,24,25,20,35,9,:,5,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,21,21,178,-2.96573805809021,-0.07104866951704025,7.054976940155029,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,98,38,99,39,20,25,580,35,5,:,to,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,22,22,178,0.17605185508728027,0.004739526193588972,6.278045654296875,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,99,38,100,39,580,25,16,35,to,:,1,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,23,23,178,-2.9297358989715576,-0.08608617633581161,5.7519330978393555,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,100,38,101,39,16,25,23,35,1,:,8,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,24,24,178,1.4362776279449463,0.03226454555988312,7.523702621459961,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,101,38,102,39,23,25,21,35,8,:,6,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,25,25,178,1.20838463306427,0.027887489646673203,7.32343053817749,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,102,38,103,39,21,25,20,35,6,:,5,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,26,26,178,-2.96573805809021,-0.07104866951704025,7.054976940155029,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,103,38,104,39,20,25,384,35,5,:,and,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,27,27,178,-2.549269676208496,-0.06841813772916794,6.297429084777832,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,104,38,105,39,384,25,3988,35,and,:,was,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,28,28,178,-1.1421120166778564,-0.02466372400522232,7.826522350311279,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,105,38,106,39,3988,25,62595,35,was,:,famous,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,29,29,178,0.2593429684638977,0.0059758820571005344,7.334849834442139,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,106,38,107,39,62595,25,2896,35,famous,:,fort,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,30,30,178,-0.9684808850288391,-0.0169259961694479,9.670648574829102,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,107,38,108,39,2896,25,874,35,fort,:,hed,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,31,31,178,-0.8771544694900513,-0.018672365695238113,7.939542770385742,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,108,38,109,39,874,25,257,35,hed,:,es,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,32,32,178,1.5736143589019775,0.04855138808488846,5.477916717529297,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,109,38,110,39,257,25,621,35,es,:,ign,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,33,33,178,-0.7312625050544739,-0.01368748489767313,9.029598236083984,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,110,38,111,39,621,25,384,35,ign,:,and,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,34,34,178,-2.549269676208496,-0.06841813772916794,6.297429084777832,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,111,38,112,39,384,25,32749,35,and,:,construction,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,35,35,178,-1.1664987802505493,-0.02300429344177246,8.570263862609863,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,112,38,113,39,32749,25,25068,35,construction,:,oft,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,36,36,178,-1.6909819841384888,-0.03066129982471466,9.321100234985352,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,113,38,114,39,25068,25,247,35,oft,:,he,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,37,37,178,-3.7983241081237793,-0.08461321145296097,7.5870442390441895,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,114,38,115,39,247,25,9345,35,he,:,second,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,38,38,178,-1.1448769569396973,-0.02373245544731617,8.153327941894531,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,115,38,116,39,9345,25,54243,35,second,:,susp,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,39,39,178,0.6858456134796143,0.01928921788930893,6.009391784667969,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,116,38,117,39,54243,25,3143,35,susp,:,ension,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,40,40,178,-0.5840481519699097,-0.012164444662630558,8.114749908447266,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,117,38,118,39,3143,25,18697,35,ension,:,bridge,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,41,41,178,-0.7316793203353882,-0.013244984671473503,9.336585998535156,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,118,38,119,39,18697,25,246,35,bridge,:,in,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,42,42,178,-0.20590722560882568,-0.005917503032833338,5.881009578704834,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,119,38,120,39,246,25,26749,35,in,:,Europe,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,43,43,178,-0.3068353533744812,-0.005951728206127882,8.713268280029297,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,120,38,121,39,26749,25,11,35,Europe,:,",",D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,44,44,178,6.0047383308410645,0.24660344421863556,4.115416049957275,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,121,38,122,39,11,25,3262,35,",",:,which,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,45,45,178,-0.7020891904830933,-0.01549462229013443,7.658259391784668,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,122,38,123,39,3262,25,86,35,which,:,w,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,46,46,178,-1.9408228397369385,-0.04343076050281525,7.5527873039245605,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,123,38,124,39,86,25,540,35,w,:,ast,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,47,47,178,-1.7615036964416504,-0.03666464984416962,8.119976997375488,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,124,38,125,39,540,25,247,35,ast,:,he,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,48,48,178,-3.7983241081237793,-0.08461321145296097,7.5870442390441895,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,125,38,126,39,247,25,6102,35,he,:,first,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,49,49,178,-2.4775640964508057,-0.052565593272447586,7.966032981872559,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,126,38,127,39,6102,25,54243,35,first,:,susp,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,50,50,178,0.6858456134796143,0.01928921788930893,6.009391784667969,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,127,38,128,39,54243,25,3143,35,susp,:,ension,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,51,51,178,-0.5840481519699097,-0.012164444662630558,8.114749908447266,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,128,38,129,39,3143,25,18697,35,ension,:,bridge,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,52,52,178,-0.7316793203353882,-0.013244984671473503,9.336585998535156,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,129,38,130,39,18697,25,24788,35,bridge,:,within,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,53,53,178,-0.0926993116736412,-0.0019722338765859604,7.9439568519592285,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,130,38,131,39,24788,25,83897,35,within,:,continental,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,54,54,178,0.5089013576507568,0.009768187999725342,8.805183410644531,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,131,38,132,39,83897,25,26749,35,continental,:,Europe,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,55,55,178,-0.3068353533744812,-0.005951728206127882,8.713268280029297,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,132,38,133,39,26749,25,13,35,Europe,:,.,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,56,56,178,5.9974775314331055,0.24184195697307587,4.1913676261901855,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,133,38,134,39,13,25,35487,35,.,:,Gi,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,57,57,178,1.3916618824005127,0.026321299374103546,8.936041831970215,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,134,38,135,39,35487,25,332,35,Gi,:,ur,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,58,58,178,-1.893226981163025,-0.04289036616683006,7.46039342880249,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,135,38,136,39,332,25,2268,35,ur,:,aw,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,59,59,178,-2.2197625637054443,-0.04279746487736702,8.766117095947266,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,136,38,137,39,2268,25,281,35,aw,:,as,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,60,60,178,0.1134832501411438,0.0032131073530763388,5.969326019287109,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,137,38,138,39,281,25,13176,35,as,:,born,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,61,61,178,-0.41498085856437683,-0.007625649683177471,9.197504043579102,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,138,38,139,39,13176,25,246,35,born,:,in,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,62,62,178,-0.20590722560882568,-0.005917503032833338,5.881009578704834,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,139,38,140,39,246,25,28152,35,in,:,Mass,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,63,63,178,-0.5860847234725952,-0.011167444288730621,8.870036125183105,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,140,38,141,39,28152,25,358,35,Mass,:,ch,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,64,64,178,-0.7344409823417664,-0.01622265949845314,7.651623725891113,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,141,38,142,39,358,25,8277,35,ch,:,ito,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,65,65,178,-0.14589720964431763,-0.0028312199283391237,8.709478378295898,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,142,38,143,39,8277,25,11,35,ito,:,",",D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,66,66,178,6.0047383308410645,0.24660344421863556,4.115416049957275,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,143,38,144,39,11,25,13473,35,",",:,asm,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,67,67,178,0.5151897668838501,0.009219133295118809,9.444868087768555,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,144,38,145,39,13473,25,436,35,asm,:,all,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,68,68,178,-1.7871358394622803,-0.03984449431300163,7.580677509307861,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,145,38,146,39,436,25,19961,35,all,:,town,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,69,69,178,-1.955939769744873,-0.035608723759651184,9.28363037109375,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,146,38,147,39,19961,25,2296,35,town,:,with,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,70,70,178,-1.6624140739440918,-0.03888809308409691,7.225058078765869,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,147,38,148,39,2296,25,572,35,with,:,int,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,71,71,178,-0.991828203201294,-0.02033163048326969,8.244854927062988,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,148,38,149,39,572,25,247,35,int,:,he,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,72,72,178,-3.7983241081237793,-0.08461321145296097,7.5870442390441895,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,149,38,150,39,247,25,53,35,he,:,V,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,73,73,178,0.038148000836372375,0.0008240925380960107,7.8237433433532715,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,150,38,151,39,53,25,12204,35,V,:,ulture,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,74,74,178,-0.31170934438705444,-0.005776566918939352,9.12008285522461,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,151,38,152,39,12204,25,12,35,ulture,:,-,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,75,75,178,9.621339797973633,0.27977895736694336,5.812182903289795,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,152,38,153,39,12,25,44,35,-,:,M,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,76,76,178,-0.8420190215110779,-0.019203033298254013,7.410897731781006,5.916722774505615,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,153,38,154,39,44,25,785,35,M,:,elf,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
